File Version,BWRam4.15_8
86,792.616199875559,12616.4466504344,123.705212175848,9293.1,65535,9693.83333333333,400.733333333334,0,0,0,1,1,1,
87,792.73826547034,12614.5039738518,125.647888758393,9222.73333333333,65535,9651.03333333333,428.299999999999,0,0,0,1,1,1,
88,792.860322198998,12612.562036482,127.589826128164,9173.1,65535,9591.03333333333,417.933333333332,0,0,0,1,1,1,
89,792.982370057813,12610.6208379777,129.531024632504,9192.36666666667,65535,9630.33333333333,437.966666666667,0,0,0,1,1,1,
90,793.104409043067,12608.6803779917,131.471484618531,9634,65535,10065.3,431.299999999999,0,0,0,1,1,1,
91,793.226439151042,12606.7406561771,133.411206433135,9777.73333333333,65535,10205.7666666667,428.033333333333,0,0,0,1,1,1,
92,793.348460378018,12604.8016721872,135.35019042298,9668.93333333333,65535,10046.3,377.366666666667,0,0,0,1,1,1,
93,793.470472720278,12602.8634256757,137.288436934499,9524.06666666667,65535,9930.66666666667,406.599999999999,0,0,0,1,1,1,
94,793.592476174103,12600.9259162963,139.225946313907,9952.23333333333,65535,10364.6,412.366666666667,0,0,0,1,1,1,
95,793.714470735774,12598.989143703,141.162718907186,9642.23333333333,65535,10033.2666666667,391.033333333333,0,0,0,1,1,1,
96,793.836456401573,12597.0531075501,143.098755060095,9621.7,65535,9970.43333333333,348.733333333332,0,0,0,1,1,1,
97,793.958433167782,12595.117807492,145.034055118169,8879.93333333333,65535,9248.23333333333,368.300000000001,0,0,0,1,1,1,
98,794.080401030681,12593.1832431835,146.968619426712,9229.7,65535,9608.56666666667,378.866666666667,0,0,0,1,1,1,
99,794.202359986553,12591.2494142794,148.902448330808,9287.7,65535,9682.16666666667,394.466666666665,0,0,0,1,1,1,
100,794.324310031679,12589.3163204349,150.835542175313,9425.3,65535,9841.86666666667,416.566666666668,0,0,0,1,1,1,
101,794.44625116234,12587.3839613053,152.767901304856,9321.66666666667,65535,9725.03333333333,403.366666666667,0,0,0,1,1,1,
102,794.568183374818,12585.4523365464,154.699526063849,9625,65535,10005.9666666667,380.966666666667,0,0,0,1,1,1,
103,794.690106665395,12583.5214458137,156.63041679647,9475.23333333333,65535,9848.46666666667,373.233333333334,0,0,0,1,1,1,
104,794.812021030352,12581.5912887635,158.560573846682,9463.63333333333,65535,9827.1,363.466666666667,0,0,0,1,1,1,
105,794.93392646597,12579.661865052,160.489997558212,9760.9,65535,10115.7333333333,354.833333333334,0,0,0,1,1,1,
106,795.05582296853,12577.7331743356,162.418688274569,9552.66666666667,65535,9906.96666666667,354.300000000001,0,0,0,1,1,1,
107,795.177710534315,12575.8052162712,164.346646339047,9710.3,65535,10052.4666666667,342.166666666668,0,0,0,1,1,1,
108,795.299589159607,12573.8779905155,166.273872094696,9275.53333333333,65535,9625.8,350.266666666666,0,0,0,1,1,1,
109,795.421458840685,12571.9514967258,168.200365884364,9535.2,65535,9895.4,360.199999999999,0,0,0,1,1,1,
110,795.543319573832,12570.0257345595,170.126128050659,9034.23333333333,65535,9396.5,362.266666666666,0,0,0,1,1,1,
111,795.66517135533,12568.1007036742,172.051158935974,9114.1,65535,9484.56666666667,370.466666666667,0,0,0,1,1,1,
112,795.78701418146,12566.1764037277,173.975458882476,9161.63333333333,65535,9551.53333333333,389.9,0,0,0,1,1,1,
113,795.908848048503,12564.2528343781,175.899028232114,9286.23333333333,65535,9655.56666666667,369.333333333334,0,0,0,1,1,1,
114,796.030672952741,12562.3299952836,177.821867326607,9049.13333333333,65535,9424.5,375.366666666667,0,0,0,1,1,1,
115,796.152488890455,12560.4078861027,179.743976507454,8716.86666666667,65535,9109.1,392.233333333334,0,0,0,1,1,1,
116,796.274295857927,12558.4865064943,181.665356115935,9348.63333333333,65535,9727.6,378.966666666667,0,0,0,1,1,1,
117,796.396093851438,12556.5658561171,183.5860064931,9197.2,65535,9579.23333333333,382.033333333333,0,0,0,1,1,1,
118,796.517882867271,12554.6459346304,185.505927979792,9444.23333333333,65535,9794,349.766666666666,0,0,0,1,1,1,
119,796.639662901705,12552.7267416936,187.425120916616,9430.6,65535,9801.7,371.1,0,0,0,1,1,1,
120,796.761433951024,12550.8082769662,189.343585643961,9242.93333333333,65535,9616.93333333333,374,0,0,0,1,1,1,
121,796.883196011508,12548.8905401082,191.261322501998,9664.7,65535,10041.6333333333,376.933333333332,0,0,0,1,1,1,
122,797.004949079438,12546.9735307795,193.178331830672,9623.46666666667,65535,10000.1,376.633333333333,0,0,0,1,1,1,
123,797.126693151097,12545.0572486405,195.094613969706,9319.86666666667,65535,9708.46666666667,388.6,0,0,0,1,1,1,
124,797.248428222766,12543.1416933516,197.01016925861,9316,65535,9692.83333333333,376.833333333334,0,0,0,1,1,1,
125,797.370154290726,12541.2268645735,198.924998036668,9412.5,65535,9769.73333333333,357.233333333334,0,0,0,1,1,1,
126,797.491871351259,12539.3127619673,200.839100642937,9591.53333333333,65535,9960.3,368.766666666666,0,0,0,1,1,1,
127,797.613579400646,12537.3993851939,202.752477416265,9700.86666666667,65535,10057.0666666667,356.200000000001,0,0,0,1,1,1,
128,797.735278435169,12535.4867339149,204.665128695269,9403.43333333333,65535,9767.2,363.766666666668,0,0,0,1,1,1,
129,797.85696845111,12533.5748077918,206.577054818363,9310.93333333333,65535,9684.93333333333,374,0,0,0,1,1,1,
130,797.978649444749,12531.6636064865,208.488256123717,9427.16666666667,65535,9802.86666666667,375.700000000001,0,0,0,1,1,1,
131,798.100321412369,12529.7531296609,210.398732949297,9128.86666666667,65535,9497.73333333333,368.866666666667,0,0,0,1,1,1,
132,798.22198435025,12527.8433769774,212.308485632848,8997.13333333333,65535,9374.9,377.766666666666,0,0,0,1,1,1,
133,798.343638254675,12525.9343480983,214.217514511893,9308.03333333333,65535,9712.7,404.666666666668,0,0,0,1,1,1,
134,798.465283121924,12524.0260426865,216.125819923733,9479.43333333333,65535,9856.36666666667,376.933333333334,0,0,0,1,1,1,
135,798.58691894828,12522.1184604047,218.033402205458,9287.4,65535,9672.23333333333,384.833333333334,0,0,0,1,1,1,
136,798.708545730023,12520.2116009163,219.940261693931,9450.63333333333,65535,9827.3,376.666666666666,0,0,0,1,1,1,
137,798.830163463436,12518.3054638844,221.8463987258,9399.16666666667,65535,9752.46666666667,353.300000000001,0,0,0,1,1,1,
138,798.951772144799,12516.4000489727,223.751813637493,9544.26666666667,65535,9921.53333333333,377.266666666666,0,0,0,1,1,1,
139,799.073371770395,12514.495355845,225.656506765223,9582.3,65535,9943.86666666667,361.566666666668,0,0,0,1,1,1,
140,799.194962336505,12512.5913841652,227.560478444981,9236.03333333333,65535,9590.53333333333,354.5,0,0,0,1,1,1,
141,799.31654383941,12510.6881335977,229.463729012537,9027.66666666667,65535,9393.16666666667,365.5,0,0,0,1,1,1,
142,799.438116275391,12508.7856038067,231.366258803453,9049.83333333333,65535,9402.6,352.766666666666,0,0,0,1,1,1,
143,799.559679640731,12506.8837944571,233.268068153067,9287.7,65535,9649.66666666667,361.966666666665,0,0,0,1,1,1,
144,799.681233931711,12504.9827052137,235.169157396496,9134.06666666667,65535,9524.86666666667,390.799999999999,0,0,0,1,1,1,
145,799.802779144612,12503.0823357416,237.069526868645,8915.43333333333,65535,9355.53333333333,440.1,0,0,0,1,1,1,
146,799.924315275715,12501.182685706,238.9691769042,9195.5,65535,9643.26666666667,447.766666666666,0,0,0,1,1,1,
147,800.045842321303,12499.2837547726,240.868107837636,9564.56666666667,65535,9923.93333333333,359.366666666665,0,0,0,1,1,1,
148,800.167360277657,12497.385542607,242.766320003197,9440.5,65535,9800.86666666667,360.366666666667,0,0,0,1,1,1,
149,800.288869141058,12495.4880488753,244.66381373492,9057.33333333333,65535,9416.1,358.766666666666,0,0,0,1,1,1,
150,800.410368907787,12493.5912732436,246.560589366629,8900.3,65535,9246.6,346.300000000001,0,0,0,1,1,1,
151,800.531859574127,12491.6952153783,248.456647231922,8867.96666666667,65535,9252.26666666667,384.299999999999,0,0,0,1,1,1,
152,800.653341136359,12489.799874946,250.351987664188,8598.63333333333,65535,8982.73333333333,384.1,0,0,0,1,1,1,
153,800.774813590763,12487.9052516136,252.246610996595,8875.83333333333,65535,9253.53333333333,377.699999999999,0,0,0,1,1,1,
154,800.896276933623,12486.0113450481,254.140517562102,9307.7,65535,9657.66666666667,349.966666666665,0,0,0,1,1,1,
155,801.017731161218,12484.1181549168,256.033707693441,9067.66666666667,65535,9426.83333333333,359.166666666668,0,0,0,1,1,1,
156,801.139176269832,12482.2256808871,257.926181723144,8830.36666666667,65535,9215.73333333333,385.366666666667,0,0,0,1,1,1,
157,801.260612255744,12480.3339226267,259.817939983512,8904.46666666667,65535,9322.43333333333,417.966666666665,0,0,0,1,1,1,
158,801.382039115238,12478.4428798036,261.708982806638,9574.33333333333,65535,9984.83333333333,410.5,0,0,0,1,1,1,
159,801.503456844593,12476.5525520858,263.599310524403,9562.76666666667,65535,9948.93333333333,386.166666666666,0,0,0,1,1,1,
160,801.624865440092,12474.6629391417,265.488923468469,9012.83333333333,65535,9397.5,384.666666666666,0,0,0,1,1,1,
161,801.746264898017,12472.7740406399,267.377821970284,9018.16666666667,65535,9392.06666666667,373.900000000001,0,0,0,1,1,1,
162,801.867655214648,12470.8858562491,269.26600636108,9207.73333333333,65535,9593.03333333333,385.299999999999,0,0,0,1,1,1,
163,801.989036386267,12468.9983856383,271.153476971878,9315.2,65535,9726.5,411.299999999999,0,0,0,1,1,1,
164,802.110408409156,12467.1116284767,273.040234133483,9093.06666666667,65535,9508.43333333333,415.366666666665,0,0,0,1,1,1,
165,802.231771279596,12465.2255844337,274.926278176486,8587.03333333333,65535,9016.9,429.866666666667,0,0,0,1,1,1,
166,802.353124993869,12463.3402531789,276.811609431265,8707.3,65535,9165.56666666667,458.266666666668,0,0,0,1,1,1,
167,802.474469548256,12461.4556343822,278.69622822798,8988.33333333333,65535,9438.16666666667,449.833333333332,0,0,0,1,1,1,
168,802.595804939039,12459.5717277136,280.580134896583,9054.63333333333,65535,9524.13333333333,469.5,0,0,0,1,1,1,
169,802.717131162499,12457.6885328434,282.463329766813,9012.46666666667,65535,9461.06666666667,448.6,0,0,0,1,1,1,
170,802.838448214917,12455.806049442,284.345813168189,10706.1,65535,11114.3,408.199999999999,0,0,0,1,1,1,
171,802.959756092576,12453.9242771802,286.227585430024,10036.8666666667,65535,10396.0666666667,359.200000000001,0,0,0,1,1,1,
172,803.081054791756,12452.0432157288,288.108646881416,9156.2,65535,9530,373.799999999999,0,0,0,1,1,1,
173,803.202344308739,12450.162864759,289.988997851247,9216.96666666667,65535,9625.6,408.633333333333,0,0,0,1,1,1,
174,803.323624639807,12448.283223942,291.868638668191,8977.9,65535,9409.56666666667,431.666666666668,0,0,0,1,1,1,
175,803.444895781241,12446.4042929495,293.747569660709,9120.2,65535,9531.6,411.4,0,0,0,1,1,1,
176,803.566157729323,12444.5260714532,295.625791157048,9119.2,65535,9526.93333333333,407.733333333332,0,0,0,1,1,1,
177,803.687410480334,12442.648559125,297.503303485239,9174.36666666667,65535,9577,402.633333333333,0,0,0,1,1,1,
178,803.808654030556,12440.7717556371,299.380106973114,9168.4,65535,9571.8,403.4,0,0,0,1,1,1,
179,803.929888376269,12438.8956606619,301.256201948281,8976.46666666667,65535,9400.03333333333,423.566666666666,0,0,0,1,1,1,
180,804.051113513757,12437.0202738721,303.131588738137,9027.3,65535,9423.06666666667,395.766666666668,0,0,0,1,1,1,
181,804.172329439299,12435.1455949403,305.006267669878,8942.4,65535,9355.06666666667,412.666666666668,0,0,0,1,1,1,
182,804.293536149178,12433.2716235397,306.880239070475,8817.56666666667,65535,9263.53333333333,445.966666666665,0,0,0,1,1,1,
183,804.414733639675,12431.3983593435,308.753503266698,9261.53333333333,65535,9716.16666666667,454.633333333333,0,0,0,1,1,1,
184,804.535921907072,12429.5258020251,310.626060585104,8941.33333333333,65535,9417.6,476.266666666666,0,0,0,1,1,1,
185,804.65710094765,12427.6539512582,312.49791135204,9375.9,65535,9808.63333333333,432.733333333334,0,0,0,1,1,1,
186,804.77827075769,12425.7828067166,314.369055893634,9324.76666666667,65535,9732.86666666667,408.1,0,0,0,1,1,1,
187,804.899431333475,12423.9123680744,316.239494535816,9378.6,65535,9800.06666666667,421.466666666667,0,0,0,1,1,1,
188,805.020582671285,12422.0426350059,318.109227604295,8911.3,65535,9334.83333333333,423.533333333335,0,0,0,1,1,1,
189,805.141724767402,12420.1736071856,319.978255424579,8816.46666666667,65535,9242.53333333333,426.066666666666,0,0,0,1,1,1,
190,805.262857618108,12418.3052842882,321.846578321964,9087,65535,9497.23333333333,410.233333333334,0,0,0,1,1,1,
191,805.383981219684,12416.4376659887,323.714196621529,9043.3,65535,9478.13333333333,434.833333333334,0,0,0,1,1,1,
192,805.505095568412,12414.5707519621,325.581110648151,9217.03333333333,65535,9606.3,389.266666666666,0,0,0,1,1,1,
193,805.626200660572,12412.7045418837,327.447320726491,9326.5,65535,9725.73333333333,399.233333333334,0,0,0,1,1,1,
194,805.747296492447,12410.8390354292,329.312827181013,9164.06666666667,65535,9552.73333333333,388.666666666666,0,0,0,1,1,1,
195,805.868383060318,12408.9742322742,331.177630335957,9513.93333333333,65535,9901.66666666667,387.733333333334,0,0,0,1,1,1,
196,805.989460360467,12407.1101320948,333.041730515366,9459.33333333333,65535,9841.36666666667,382.033333333333,0,0,0,1,1,1,
197,806.110528389175,12405.2467345671,334.905128043067,8952.66666666667,65535,9336.06666666667,383.400000000001,0,0,0,1,1,1,
198,806.231587142723,12403.3840393675,336.767823242679,9284.03333333333,65535,9684.7,400.666666666668,0,0,0,1,1,1,
199,806.352636617394,12401.5220461726,338.629816437613,8773.16666666667,65535,9166.5,393.333333333334,0,0,0,1,1,1,
200,806.473676809468,12399.6607546591,340.491107951078,9186.1,65535,9593.7,407.6,0,0,0,1,1,1,
201,806.594707715226,12397.8001645041,342.351698106067,9202.4,65535,9607.36666666667,404.966666666667,0,0,0,1,1,1,
202,806.715729330952,12395.9402753848,344.211587225367,9116.03333333333,65535,9501.4,385.366666666667,0,0,0,1,1,1,
203,806.836741652926,12394.0810869786,346.070775631559,8954.7,65535,9358.6,403.9,0,0,0,1,1,1,
204,806.957744677429,12392.2225989632,347.929263647009,9165.43333333333,65535,9581.8,416.366666666667,0,0,0,1,1,1,
205,807.078738400743,12390.3648110163,349.787051593894,9124.66666666667,65535,9540.06666666667,415.400000000001,0,0,0,1,1,1,
206,807.199722819149,12388.507722816,351.644139794162,9218.3,65535,9623.43333333333,405.133333333333,0,0,0,1,1,1,
207,807.32069792893,12386.6513340406,353.500528569564,8979.96666666667,65535,9364,384.033333333333,0,0,0,1,1,1,
208,807.441663726366,12384.7956443686,355.356218241648,9049.83333333333,65535,9450.6,400.766666666666,0,0,0,1,1,1,
209,807.56262020774,12382.9406534785,357.211209131747,9217.06666666667,65535,9605.33333333333,388.266666666666,0,0,0,1,1,1,
210,807.683567369331,12381.0863610492,359.065501560986,8680.9,65535,9061.1,380.200000000001,0,0,0,1,1,1,
