RamanShift,LTA_equal,LTA_manual
430.0,0.32813510896256437,0.3078375959865619
431.0,0.36998701586887495,0.3460951651656786
432.0,0.4120454811685108,0.38466749388814253
433.0,0.45448755491289333,0.4238243760482514
434.0,0.49692962865727586,0.4629812582083603
435.0,0.4997997027206394,0.4659539538996531
436.0,0.4523054135536147,0.4228740486306346
437.0,0.4048111243865897,0.37979414336161593
438.0,0.3573168352195649,0.33671423809259726
439.0,0.30982254605254006,0.29363433282357854
440.0,0.2623282568855152,0.2505544275545599
441.0,0.2158861054756375,0.20907779966704504
442.0,0.17008881269110807,0.1685838256585163
443.0,0.16192450982828233,0.16248947262888178
444.0,0.17146984928155187,0.17258317653049102
445.0,0.1810151887348214,0.18267688043210029
446.0,0.19056052818809094,0.19277058433370955
447.0,0.20010586764136049,0.20286428823531882
448.0,0.20965120709463003,0.21295799213692812
449.0,0.2191965465478996,0.22305169603853736
450.0,0.24071127137641382,0.2513846891513478
451.0,0.24087325434275764,0.26106666702019454
452.0,0.2390498369526183,0.2689307918963342
453.0,0.237226419562479,0.27679491677247386
454.0,0.23540300217233967,0.28465904164861355
455.0,0.2335795847822004,0.29252316652475324
456.0,0.23175616739206106,0.3003872914008929
457.0,0.22993275000192173,0.3082514162770327
458.0,0.23143959385906968,0.31968353568155844
459.0,0.2504303092644726,0.3498476263601077
460.0,0.26942102466987544,0.380011717038657
461.0,0.28841174007527837,0.4101758077172063
462.0,0.30740245548068124,0.4403398983957556
463.0,0.3263931708860841,0.47050398907430485
464.0,0.34538388629148703,0.5006680797528542
465.0,0.3643746016968899,0.5308321704314035
466.0,0.3849645892359452,0.5623486588173094
467.0,0.3894721292560004,0.5677313292864091
468.0,0.36948112797349203,0.5357824270755805
469.0,0.34949012669098356,0.503833524864752
470.0,0.32949912540847515,0.4718846226539235
471.0,0.30950812412596673,0.439935720443095
472.0,0.2895171228434583,0.40798681823226646
473.0,0.2695261215609499,0.3760379160214379
474.0,0.2585840458542115,0.3509233510584165
475.0,0.252731990783844,0.32965310079728666
476.0,0.2598899461674111,0.3282078737826169
477.0,0.27262362031695053,0.3352590853021448
478.0,0.2853572944664899,0.34231029682167263
479.0,0.29809096861602935,0.3493615083412005
480.0,0.3108246427655688,0.3564127198607284
481.0,0.3235583169151082,0.36346393138025623
482.0,0.34013980478936645,0.3771786283745351
483.0,0.35724599453517736,0.3918019824790072
484.0,0.3743521842809882,0.4064253365834794
485.0,0.3822155502096925,0.4069642133782768
486.0,0.389793055607971,0.40706748778205387
487.0,0.3973705610062496,0.4071707621858309
488.0,0.40494806640452813,0.407274036589608
489.0,0.40598529526302135,0.4014992223416834
490.0,0.35906049616309094,0.35261842464794946
491.0,0.3121356970631605,0.30373762695421547
492.0,0.26521089796323005,0.25485682926048153
493.0,0.2208947164020611,0.20995111702345678
494.0,0.18483915704697002,0.17763317539934403
495.0,0.14878359769187885,0.14531523377523123
496.0,0.1127280383367877,0.11299729215111846
497.0,0.08723134849736738,0.08979218202712658
498.0,0.08050598224136071,0.08278766123668195
499.0,0.07378061598535404,0.07578314044623734
500.0,0.06705524972934737,0.06877861965579272
501.0,0.0603298834733407,0.06177409886534808
502.0,0.05439297432719367,0.05597105140093578
503.0,0.049213602404245146,0.05132236066153495
504.0,0.04403423048129662,0.04667366992213412
505.0,0.041082135102632415,0.04393737477290567
506.0,0.039614890753490936,0.042476010017125365
507.0,0.038147646404349485,0.04101464526134506
508.0,0.03668040205520802,0.039553280505564746
509.0,0.035213157706066554,0.03809191574978444
510.0,0.03374591335692509,0.03663055099400413
511.0,0.03352059500839239,0.0370616683326564
512.0,0.03364556348054416,0.03802656267230238
513.0,0.03465021554283914,0.039747040358540986
514.0,0.035822426384208975,0.04161143868222578
515.0,0.036994637225578816,0.04347583700591058
516.0,0.03816684806694866,0.04534023532959537
517.0,0.0393390589083185,0.04720463365328016
518.0,0.040511269749688335,0.04906903197696495
519.0,0.041822409447012536,0.051145134035143376
520.0,0.04584580257959164,0.0573076906717582
521.0,0.050704155191618146,0.06420720897359754
522.0,0.05556250780364464,0.07110672727543689
523.0,0.06042086041567115,0.07800624557727623
524.0,0.06527921302769764,0.08490576387911557
525.0,0.07013756563972415,0.0918052821809549
526.0,0.07499591825175066,0.09870480048279426
527.0,0.07985427086377715,0.1056043187846336
528.0,0.08267229976603628,0.10879777811412444
529.0,0.08115464078504069,0.10411586212737654
530.0,0.07963698180404508,0.09943394614062864
531.0,0.07811932282304948,0.09475203015388077
532.0,0.07660166384205387,0.09007011416713286
533.0,0.07508400486105828,0.08538819818038498
534.0,0.0735663458800627,0.08070628219363708
535.0,0.07204868689906711,0.0760243662068892
536.0,0.07942452707868193,0.07944588943288337
537.0,0.09658659221500228,0.09349879719642122
538.0,0.11569336074565002,0.11051509919676772
539.0,0.13480012927629778,0.12753140119711423
540.0,0.1539068978069455,0.14454770319746074
541.0,0.17301366633759324,0.16156400519780725
542.0,0.192120434868241,0.17858030719815374
543.0,0.21122720339888873,0.19559660919850025
544.0,0.21451732704304616,0.1980599320385761
545.0,0.2138532894655827,0.19688501008858586
546.0,0.21362868737970697,0.19637971241498592
547.0,0.21347562130408976,0.1959834233445193
548.0,0.21332255522847254,0.1955871342740527
549.0,0.21316948915285527,0.19519084520358607
550.0,0.21301642307723806,0.19479455613311944
551.0,0.21259154329667265,0.1941312536597914
552.0,0.20564313459734626,0.18705962951778266
553.0,0.19869472589801992,0.17998800537577397
554.0,0.19178235968053434,0.1729713037907366
555.0,0.18511120084152177,0.16632216085619983
556.0,0.17844004200250926,0.15967301792166302
557.0,0.17176888316349678,0.15302387498712622
558.0,0.16509772432448425,0.1463747320525894
559.0,0.16283774485987978,0.14271283542006183
560.0,0.17192079807232621,0.1467324292784162
561.0,0.18100385128477264,0.15075202313677055
562.0,0.19008690449721902,0.1547716169951249
563.0,0.1994831084002998,0.15926839876531476
564.0,0.20934903833933222,0.164480962403258
565.0,0.2192149682783646,0.16969352604120116
566.0,0.22908089821739694,0.17490608967914437
567.0,0.23303090556613087,0.1776224969469105
568.0,0.23152006129305053,0.1780347598729745
569.0,0.2300092170199701,0.1784470227990385
570.0,0.22849837274688972,0.17885928572510254
571.0,0.22698752847380937,0.17927154865116654
572.0,0.23055750159127927,0.1874261053467344
573.0,0.23662996685633414,0.19939403061534217
574.0,0.24270243212138906,0.21136195588395
575.0,0.23573806124877414,0.21290056697449805
576.0,0.22465679475373693,0.2111457104298692
577.0,0.21357552825869977,0.20939085388524034
578.0,0.20249426176366253,0.20763599734061147
579.0,0.19141299526862535,0.20588114079598266
580.0,0.1803317287735882,0.2041262842513538
581.0,0.15548042496778858,0.18138825396085562
582.0,0.12975018261023907,0.15731087215466497
583.0,0.1210163137332965,0.14593561726538865
584.0,0.11228244485635393,0.13456036237611235
585.0,0.10354857597941133,0.12318510748683606
586.0,0.09481470710246878,0.11180985259755977
587.0,0.08608083822552619,0.10043459770828345
588.0,0.07734696934858361,0.08905934281900714
589.0,0.06925021869373338,0.07865494676250784
590.0,0.06441782839734568,0.07251664827237561
591.0,0.06233278200307043,0.06832211026623132
592.0,0.060247735608795205,0.06412757226008703
593.0,0.058162689214519954,0.05993303425394275
594.0,0.05607764282024472,0.055738496247798454
595.0,0.053992596425969486,0.05154395824165417
596.0,0.05190755003169425,0.04734942023550987
597.0,0.04982250363741901,0.04315488222936558
598.0,0.053353586183461726,0.04362183122233467
599.0,0.06296880841484848,0.04913872446434288
600.0,0.07258403064623518,0.054655617706351085
601.0,0.08219925287762193,0.060172510948359285
602.0,0.09181447510900866,0.06568940419036749
603.0,0.10142969734039539,0.07120629743237569
604.0,0.11104491957178213,0.07672319067438389
605.0,0.12066014180316884,0.0822400839163921
606.0,0.14148991349820259,0.09516085794700693
607.0,0.16706284801486115,0.11154294389494614
608.0,0.19276309891195925,0.12811903815754458
609.0,0.21846334980905727,0.14469513242014304
610.0,0.24416360070615534,0.16127122668274152
611.0,0.2698638516032534,0.17784732094533998
612.0,0.29556410250035137,0.1944234152079384
613.0,0.32126435339744946,0.21099950947053692
614.0,0.2922665774584729,0.19301270647884763
615.0,0.2609985980798977,0.17359931590627434
616.0,0.230165788284538,0.15484904909781677
617.0,0.19933297848917828,0.1360987822893592
618.0,0.16850016869381854,0.11734851548090162
619.0,0.13766735889845885,0.09859824867244407
620.0,0.10683454910309911,0.07984798186398649
621.0,0.08104819439840347,0.06413229659564915
622.0,0.07544766005635825,0.06055493748778925
623.0,0.06984712571431304,0.05697757837992934
624.0,0.06556296239164637,0.05540614279938326
625.0,0.06450163846125193,0.058745761371916685
626.0,0.06344031453085748,0.06208537994445011
627.0,0.06237899060046303,0.06542499851698354
628.0,0.06131766667006858,0.06876461708951698
629.0,0.06273403957191988,0.07396386935051531
630.0,0.06730384480571959,0.08152992812410481
631.0,0.07187365003951932,0.08909598689769432
632.0,0.07644345527331904,0.09666204567128385
633.0,0.0759561173792146,0.09652188618883387
634.0,0.07149530988461493,0.09032684093378283
635.0,0.06703450239001528,0.08413179567873182
636.0,0.06257369489541563,0.0779367504236808
637.0,0.0581688045077741,0.07165745079056214
638.0,0.05379022805281873,0.06533850203835283
639.0,0.04941165159786335,0.059019553286143535
640.0,0.04503307514290798,0.05270060453393423
641.0,0.04065449868795261,0.04638165578172492
642.0,0.03839342063348081,0.04328941120185798
643.0,0.036566047070674186,0.040858057838012767
644.0,0.03473867350786755,0.03842670447416756
645.0,0.03197255849176865,0.035070600369851136
646.0,0.029124813784079204,0.03163408315766775
647.0,0.02627706907638975,0.02819756594548435
648.0,0.023429324368700297,0.02476104873330096
649.0,0.02058157966101085,0.021324531521117567
650.0,0.017855120474722586,0.018072832629392206
651.0,0.01622023098104479,0.01648449862178874
652.0,0.014781249822558554,0.015070368252891073
653.0,0.014370787423828269,0.014570806987199036
654.0,0.013960325025097982,0.014071245721507
655.0,0.013549862626367691,0.013571684455814961
656.0,0.013139400227637403,0.013072123190122924
657.0,0.012728937828907116,0.012572561924430887
658.0,0.012318475430176829,0.01207300065873885
659.0,0.011975718942442388,0.011676611582198243
660.0,0.01195364671850294,0.011636792574980756
661.0,0.012239676333793652,0.011868321323780144
662.0,0.01252570594908436,0.012099850072579531
663.0,0.012811735564375069,0.012331378821378917
664.0,0.013097765179665781,0.012562907570178306
665.0,0.01338379479495649,0.01279443631897769
666.0,0.0136698244102472,0.01302596506777708
667.0,0.013955854025537912,0.013257493816576467
668.0,0.015653652602797788,0.014796363969330236
669.0,0.018145571221165377,0.017070613661808395
670.0,0.020637489839532962,0.019344863354286552
671.0,0.023129408457900544,0.02161911304676471
672.0,0.025621327076268137,0.02389336273924287
673.0,0.028113245694635716,0.026167612431721027
674.0,0.030605164313003305,0.028441862124199184
675.0,0.03309708293137089,0.030716111816677345
676.0,0.03726728699219346,0.034513691626406946
677.0,0.04168343755505665,0.038545039577433694
678.0,0.04610127827798865,0.04257896304235208
679.0,0.05051911900092065,0.046612886507270454
680.0,0.05493695972385264,0.05064680997218882
681.0,0.05935480044678464,0.05468073343710721
682.0,0.06377264116971663,0.05871465690202558
683.0,0.06708082371735419,0.061731855681692496
684.0,0.06225151297949955,0.057293073436182354
685.0,0.057427361700112894,0.05286215331994787
686.0,0.05262671462041361,0.04846704957041358
687.0,0.047826067540714313,0.04407194582087931
688.0,0.04302542046101502,0.03967684207134503
689.0,0.03822477338131574,0.03528173832181075
690.0,0.03342412630161644,0.03088663457227647
691.0,0.03157544779036271,0.02917775685081758
692.0,0.03497471340078965,0.03224439206815908
693.0,0.03837397901121658,0.03531102728550057
694.0,0.04178536930197292,0.03839613843491282
695.0,0.04521157864646522,0.04150383127907818
696.0,0.04863778799095752,0.044611524123243554
697.0,0.052063997335449815,0.047719216967408926
698.0,0.05549020667994211,0.05082690981157429
699.0,0.05427134862856632,0.04963074317910301
700.0,0.04995577897994543,0.04556533689554091
701.0,0.04564020933132454,0.04149993061197881
702.0,0.041324639682703654,0.03743452432841672
703.0,0.03704436329718386,0.03342289892104224
704.0,0.03277781206953672,0.029432188298851837
705.0,0.028511260841889572,0.02544147767666143
706.0,0.024244709614242427,0.02145076705447102
707.0,0.024520736388708064,0.021286626264488927
708.0,0.025662016115956882,0.021851355918736822
709.0,0.026803295843205708,0.02241608557298472
710.0,0.027944575570454534,0.02298081522723262
711.0,0.029085855297703356,0.02354554488148051
712.0,0.030294063472136208,0.024212262003453427
713.0,0.0315029476914901,0.024880009301868008
714.0,0.03359127927399461,0.02609739285815152
715.0,0.04579325553272549,0.03363559337992429
716.0,0.05799523179145637,0.04117379390169707
717.0,0.07019720805018725,0.048711994423469844
718.0,0.08239918430891811,0.05625019494524262
719.0,0.094601160567649,0.0637883954670154
720.0,0.10683590226912924,0.07137652490056626
721.0,0.11916389946151153,0.07910675969840866
722.0,0.1262691031800078,0.08366437102912068
723.0,0.1222758707664989,0.08148015749218215
724.0,0.11828263835299001,0.07929594395524364
725.0,0.11428940593948109,0.07711173041830512
726.0,0.1102961735259722,0.07492751688136659
727.0,0.1063029411124633,0.07274330334442806
728.0,0.10230970869895438,0.07055908980748954
729.0,0.09845997561962816,0.0685935446295117
730.0,0.09246701681362199,0.06544724572093609
731.0,0.08469010955151537,0.06122085117014891
732.0,0.07691320228940873,0.056994456619361734
733.0,0.06913629502730209,0.05276806206857456
734.0,0.061359387765195464,0.048541667517787386
735.0,0.05358248050308883,0.044315272967000205
736.0,0.04580557324098219,0.040088878416213024
737.0,0.03802866597887556,0.03586248386542585
738.0,0.03661584239361977,0.03607805029109889
739.0,0.036794039727576,0.03740410696088649
740.0,0.03697223706153224,0.038730163630674094
741.0,0.03715043439548846,0.0400562203004617
742.0,0.0373286317294447,0.04138227697024931
743.0,0.03750682906340093,0.04270833364003692
744.0,0.037685026397357164,0.04403439030982453
745.0,0.037914309882697124,0.04539196236006629
746.0,0.03958654368334375,0.04783639552886176
747.0,0.04414021883183792,0.054671650819334505
748.0,0.048693893980332095,0.06150690610980727
749.0,0.05324756912882628,0.06834216140028002
750.0,0.05780124427732045,0.07517741669075279
751.0,0.062354919425814635,0.08201267198122554
752.0,0.06690859457430881,0.0888479272716983
753.0,0.07176724471427391,0.09586802896114897
754.0,0.07741011626087864,0.10336344996225721
755.0,0.09179910605462267,0.12418645422548234
756.0,0.12316585479869353,0.17088064952693072
757.0,0.1545326035427644,0.21757484482837908
758.0,0.18589935228683524,0.26426904012982744
759.0,0.2172661010309062,0.31096323543127585
760.0,0.24863284977497702,0.35765743073272416
761.0,0.28232370610033086,0.4057687998437637
762.0,0.3181598925007151,0.4551883293944258
763.0,0.3539960789010994,0.5046078589450879
764.0,0.37780240596144893,0.5356959473403198
765.0,0.39391751147653065,0.5550639340132282
766.0,0.41003261699161253,0.5744319206861366
767.0,0.4261477225066943,0.5937999073590451
768.0,0.4422628280217761,0.6131678940319535
769.0,0.4838336932451555,0.6480523153159882
770.0,0.5334432194290505,0.6878366633193262
771.0,0.5830527456129453,0.7276210113226644
772.0,0.6326622717968402,0.7674053593260025
773.0,0.6384632734488803,0.7404330340497682
774.0,0.6382903853920308,0.7043575260535918
775.0,0.6381174973351813,0.6682820180574153
776.0,0.6379446092783319,0.632206510061239
777.0,0.5627341642204535,0.5503951458708223
778.0,0.4875237191625754,0.46858378168040565
779.0,0.41231327410469726,0.3867724174899891
780.0,0.33710282904681893,0.30496105329957246
781.0,0.2670576609067952,0.23102068470392878
782.0,0.22628239530128622,0.20168262447867372
783.0,0.18550712969577718,0.17234456425341868
784.0,0.15127300023894774,0.14699375632806014
785.0,0.13775246858626955,0.13426924735237336
786.0,0.12423193693359137,0.12154473837668658
787.0,0.11071140528091318,0.1088202294009998
788.0,0.09719087362823503,0.09609572042531304
789.0,0.08367034197555685,0.08337121144962625
790.0,0.07226747145025837,0.07387365461414552
791.0,0.06378899010086432,0.06883236501990037
792.0,0.058580537983936,0.06578454974476868
793.0,0.05691461753551198,0.06489633164867643
794.0,0.05524869708708796,0.0640081135525842
795.0,0.05358277663866394,0.06311989545649196
796.0,0.05191685619023992,0.06223167736039972
797.0,0.050250935741815904,0.061343459264307496
798.0,0.04858501529339188,0.06045524116821527
799.0,0.04723285987857298,0.060045147137216814
800.0,0.046868138587913895,0.060367246890469156
801.0,0.04683259899586743,0.060890551696594124
802.0,0.046797059403820965,0.06141385650271907
803.0,0.046761519811774496,0.06193716130884403
804.0,0.04672598021972803,0.062460466114968985
805.0,0.04669044062768155,0.06298377092109395
806.0,0.046654901035635084,0.0635070757272189
807.0,0.046619361443588615,0.06403038053334387
808.0,0.044771110907858645,0.06148307879259324
809.0,0.04284733074947527,0.05880783511238959
810.0,0.04092355059109189,0.05613259143218595
811.0,0.03899977043270851,0.053457347751982305
812.0,0.03707599027432514,0.050782104071778654
813.0,0.035152210115941766,0.04810686039157501
814.0,0.033228429957558384,0.045431616711371366
815.0,0.03133613445730238,0.042776689615610985
816.0,0.031050920536402845,0.04246003652541475
817.0,0.03572431561146897,0.049699452583909655
818.0,0.04039771068653511,0.056938868642404585
819.0,0.045071105761601234,0.0641782847008995
820.0,0.04974450083666735,0.07141770075939441
821.0,0.05441789591173349,0.07865711681788932
822.0,0.05909129098679961,0.08589653287638425
823.0,0.063801304398109,0.0931603039544901
824.0,0.06855792296463703,0.10045507233028264
825.0,0.06952262724339726,0.10197161407284093
826.0,0.06669541723438968,0.09770992918216503
827.0,0.06386820722538211,0.09344824429148914
828.0,0.06104099721637455,0.08918655940081323
829.0,0.058213787207366974,0.08492487451013733
830.0,0.055386577198359405,0.08066318961946142
831.0,0.05261629014457533,0.07644538206234486
832.0,0.0498727903638376,0.07224822266219738
833.0,0.04712929058309988,0.06805106326204989
834.0,0.04454549517867998,0.06409726592408316
835.0,0.042009403678874506,0.06021616115014442
836.0,0.03947331217906904,0.05633505637620569
