File Version,BWRam4.15_8
50,788.21596499411,12686.8782720922,53.2735905179561,3794,65535,11097.5,7303.5,0,0,0,1,1,1,
51,788.338347292834,12684.9087505893,55.2431120208676,4106.5,65535,12153,8046.5,0,0,0,1,1,1,
52,788.460720859299,12682.9399809563,57.2118816539387,4308,65535,12790.5,8482.5,0,0,0,1,1,1,
53,788.583085689788,12680.9719628374,59.179899772811,4493.5,65535,13385,8891.5,0,0,0,1,1,1,
54,788.705441780582,12679.0046958773,61.1471667328824,4733.5,65535,14237.5,9504,0,0,0,1,1,1,
55,788.827789127963,12677.0381797209,63.1136828893214,4821.5,65535,14716,9894.5,0,0,0,1,1,1,
56,788.950127728212,12675.0724140131,65.0794485970673,4750,65535,14923.5,10173.5,0,0,0,1,1,1,
57,789.072457577611,12673.1073983994,67.0444642108196,4825.5,65535,15253.5,10428,0,0,0,1,1,1,
58,789.19477867244,12671.1431325252,69.0087300850446,4869,65535,15463,10594,0,0,0,1,1,1,
59,789.317091008982,12669.1796160362,70.9722465739851,4894,65535,15817,10923,0,0,0,1,1,1,
60,789.439394583518,12667.2168485786,72.9350140316456,5103,65535,16078.5,10975.5,0,0,0,1,1,1,
61,789.56168939233,12665.2548297984,74.8970328117921,5198,65535,16181,10983,0,0,0,1,1,1,
62,789.683975431699,12663.2935593422,76.8583032679744,5207,65535,16268.5,11061.5,0,0,0,1,1,1,
63,789.806252697906,12661.3330368567,78.8188257534912,5067.5,65535,16175,11107.5,0,0,0,1,1,1,
64,789.928521187234,12659.3732619888,80.7786006214246,5091.5,65535,16270.5,11179,0,0,0,1,1,1,
65,790.050780895963,12657.4142343856,82.7376282246223,5213,65535,16321.5,11108.5,0,0,0,1,1,1,
66,790.173031820375,12655.4559536945,84.6959089156935,5067,65535,16224,11157,0,0,0,1,1,1,
67,790.295273956751,12653.4984195632,86.6534430470238,5118,65535,16328,11210,0,0,0,1,1,1,
68,790.417507301374,12651.5416316394,88.6102309707621,5191,65535,16385,11194,0,0,0,1,1,1,
69,790.539731850524,12649.5855895714,90.566273038834,5187.5,65535,16321,11133.5,0,0,0,1,1,1,
70,790.661947600483,12647.6302930073,92.5215696029263,5216.5,65535,16316,11099.5,0,0,0,1,1,1,
71,790.784154547533,12645.6757415957,94.4761210145007,5990.5,65535,17088,11097.5,0,0,0,1,1,1,
72,790.906352687954,12643.7219349854,96.4299276247893,5178,65535,16235.5,11057.5,0,0,0,1,1,1,
73,791.02854201803,12641.7688728254,98.3829897847845,5266.5,65535,16295.5,11029,0,0,0,1,1,1,
74,791.15072253404,12639.8165547649,100.335307845264,5275.5,65535,16312,11036.5,0,0,0,1,1,1,
75,791.272894232267,12637.8649804534,102.286882156764,5086.5,65535,16088.5,11002,0,0,0,1,1,1,
76,791.395057108992,12635.9141495406,104.237713069599,5046.5,65535,16081,11034.5,0,0,0,1,1,1,
77,791.517211160496,12633.9640616764,106.187800933843,5103,65535,16053.5,10950.5,0,0,0,1,1,1,
78,791.639356383061,12632.0147165108,108.137146099358,4966,65535,15958,10992,0,0,0,1,1,1,
79,791.761492772969,12630.0661136944,110.085748915759,5062,65535,16035.5,10973.5,0,0,0,1,1,1,
80,791.8836203265,12628.1182528778,112.033609732445,5125.5,65535,16055.5,10930,0,0,0,1,1,1,
81,792.005739039938,12626.1711337116,113.980728898583,5127,65535,16060.5,10933.5,0,0,0,1,1,1,
82,792.127848909562,12624.2247558471,115.927106763107,5083.5,65535,16047,10963.5,0,0,0,1,1,1,
83,792.249949931655,12622.2791189355,117.87274367473,5226,65535,16137,10911,0,0,0,1,1,1,
84,792.372042102498,12620.3342226283,119.817639981929,5067.5,65535,16008.5,10941,0,0,0,1,1,1,
85,792.494125418372,12618.3900665772,121.761796032959,5230,65535,16144,10914,0,0,0,1,1,1,
86,792.616199875559,12616.4466504344,123.705212175848,4993.5,65535,15850,10856.5,0,0,0,1,1,1,
87,792.73826547034,12614.5039738518,125.647888758393,4925,65535,15736.5,10811.5,0,0,0,1,1,1,
88,792.860322198998,12612.562036482,127.589826128164,4892,65535,15724,10832,0,0,0,1,1,1,
89,792.982370057813,12610.6208379777,129.531024632504,4943,65535,15698,10755,0,0,0,1,1,1,
90,793.104409043067,12608.6803779917,131.471484618531,5092,65535,15894,10802,0,0,0,1,1,1,
91,793.226439151042,12606.7406561771,133.411206433135,5201,65535,15952,10751,0,0,0,1,1,1,
92,793.348460378018,12604.8016721872,135.35019042298,5214,65535,15986,10772,0,0,0,1,1,1,
93,793.470472720278,12602.8634256757,137.288436934499,5144,65535,15931,10787,0,0,0,1,1,1,
94,793.592476174103,12600.9259162963,139.225946313907,5259,65535,16135,10876,0,0,0,1,1,1,
95,793.714470735774,12598.989143703,141.162718907186,5163.5,65535,16025,10861.5,0,0,0,1,1,1,
96,793.836456401573,12597.0531075501,143.098755060095,5151,65535,16003,10852,0,0,0,1,1,1,
97,793.958433167782,12595.117807492,145.034055118169,4851.5,65535,15727,10875.5,0,0,0,1,1,1,
98,794.080401030681,12593.1832431835,146.968619426712,5011,65535,15865.5,10854.5,0,0,0,1,1,1,
99,794.202359986553,12591.2494142794,148.902448330808,5026,65535,15846.5,10820.5,0,0,0,1,1,1,
100,794.324310031679,12589.3163204349,150.835542175313,5080.5,65535,15909,10828.5,0,0,0,1,1,1,
101,794.44625116234,12587.3839613053,152.767901304856,5014,65535,15916,10902,0,0,0,1,1,1,
102,794.568183374818,12585.4523365464,154.699526063849,5167,65535,15980,10813,0,0,0,1,1,1,
103,794.690106665395,12583.5214458137,156.63041679647,5045,65535,15972,10927,0,0,0,1,1,1,
104,794.812021030352,12581.5912887635,158.560573846682,5126,65535,15924.5,10798.5,0,0,0,1,1,1,
105,794.93392646597,12579.661865052,160.489997558212,5228,65535,15992,10764,0,0,0,1,1,1,
106,795.05582296853,12577.7331743356,162.418688274569,5131.5,65535,15882,10750.5,0,0,0,1,1,1,
107,795.177710534315,12575.8052162712,164.346646339047,5157.5,65535,15964.5,10807,0,0,0,1,1,1,
108,795.299589159607,12573.8779905155,166.273872094696,4986,65535,15753,10767,0,0,0,1,1,1,
109,795.421458840685,12571.9514967258,168.200365884364,5115.5,65535,15930,10814.5,0,0,0,1,1,1,
110,795.543319573832,12570.0257345595,170.126128050659,4863,65535,15623.5,10760.5,0,0,0,1,1,1,
111,795.66517135533,12568.1007036742,172.051158935974,4940.5,65535,15774,10833.5,0,0,0,1,1,1,
112,795.78701418146,12566.1764037277,173.975458882476,4900.5,65535,15783.5,10883,0,0,0,1,1,1,
113,795.908848048503,12564.2528343781,175.899028232114,4922,65535,15805.5,10883.5,0,0,0,1,1,1,
114,796.030672952741,12562.3299952836,177.821867326607,4822,65535,15730.5,10908.5,0,0,0,1,1,1,
115,796.152488890455,12560.4078861027,179.743976507454,4700.5,65535,15597.5,10897,0,0,0,1,1,1,
116,796.274295857927,12558.4865064943,181.665356115935,5009,65535,15814.5,10805.5,0,0,0,1,1,1,
117,796.396093851438,12556.5658561171,183.5860064931,5003,65535,15860,10857,0,0,0,1,1,1,
118,796.517882867271,12554.6459346304,185.505927979792,5098,65535,15985,10887,0,0,0,1,1,1,
119,796.639662901705,12552.7267416936,187.425120916616,5087,65535,15950,10863,0,0,0,1,1,1,
120,796.761433951024,12550.8082769662,189.343585643961,4985.5,65535,15923,10937.5,0,0,0,1,1,1,
121,796.883196011508,12548.8905401082,191.261322501998,5206.5,65535,16055.5,10849,0,0,0,1,1,1,
122,797.004949079438,12546.9735307795,193.178331830672,5162,65535,15945.5,10783.5,0,0,0,1,1,1,
123,797.126693151097,12545.0572486405,195.094613969706,5013,65535,15830.5,10817.5,0,0,0,1,1,1,
124,797.248428222766,12543.1416933516,197.01016925861,5010,65535,15850,10840,0,0,0,1,1,1,
125,797.370154290726,12541.2268645735,198.924998036668,5054.5,65535,15892.5,10838,0,0,0,1,1,1,
126,797.491871351259,12539.3127619673,200.839100642937,5098,65535,15993.5,10895.5,0,0,0,1,1,1,
127,797.613579400646,12537.3993851939,202.752477416265,5209,65535,16106.5,10897.5,0,0,0,1,1,1,
128,797.735278435169,12535.4867339149,204.665128695269,5115.5,65535,15986.5,10871,0,0,0,1,1,1,
129,797.85696845111,12533.5748077918,206.577054818363,5018,65535,15870.5,10852.5,0,0,0,1,1,1,
130,797.978649444749,12531.6636064865,208.488256123717,5061.5,65535,15969,10907.5,0,0,0,1,1,1,
131,798.100321412369,12529.7531296609,210.398732949297,4974,65535,15934.5,10960.5,0,0,0,1,1,1,
132,798.22198435025,12527.8433769774,212.308485632848,4909.5,65535,15862,10952.5,0,0,0,1,1,1,
133,798.343638254675,12525.9343480983,214.217514511893,5041.5,65535,15972.5,10931,0,0,0,1,1,1,
134,798.465283121924,12524.0260426865,216.125819923733,5094,65535,16079.5,10985.5,0,0,0,1,1,1,
135,798.58691894828,12522.1184604047,218.033402205458,5020.5,65535,16012.5,10992,0,0,0,1,1,1,
136,798.708545730023,12520.2116009163,219.940261693931,5074.5,65535,16105.5,11031,0,0,0,1,1,1,
137,798.830163463436,12518.3054638844,221.8463987258,5087,65535,16089.5,11002.5,0,0,0,1,1,1,
138,798.951772144799,12516.4000489727,223.751813637493,5153,65535,16126,10973,0,0,0,1,1,1,
139,799.073371770395,12514.495355845,225.656506765223,5157.5,65535,16192,11034.5,0,0,0,1,1,1,
140,799.194962336505,12512.5913841652,227.560478444981,5016.5,65535,16038,11021.5,0,0,0,1,1,1,
141,799.31654383941,12510.6881335977,229.463729012537,4869,65535,15886.5,11017.5,0,0,0,1,1,1,
142,799.438116275391,12508.7856038067,231.366258803453,4907,65535,15824,10917,0,0,0,1,1,1,
143,799.559679640731,12506.8837944571,233.268068153067,5029,65535,15866,10837,0,0,0,1,1,1,
144,799.681233931711,12504.9827052137,235.169157396496,4932,65535,15807,10875,0,0,0,1,1,1,
145,799.802779144612,12503.0823357416,237.069526868645,4773.5,65535,15689,10915.5,0,0,0,1,1,1,
146,799.924315275715,12501.182685706,238.9691769042,4937.5,65535,15769,10831.5,0,0,0,1,1,1,
147,800.045842321303,12499.2837547726,240.868107837636,5104.5,65535,15913,10808.5,0,0,0,1,1,1,
148,800.167360277657,12497.385542607,242.766320003197,5099,65535,15949,10850,0,0,0,1,1,1,
149,800.288869141058,12495.4880488753,244.66381373492,4906,65535,15678.5,10772.5,0,0,0,1,1,1,
150,800.410368907787,12493.5912732436,246.560589366629,4840,65535,15569.5,10729.5,0,0,0,1,1,1,
151,800.531859574127,12491.6952153783,248.456647231922,4834,65535,15617.5,10783.5,0,0,0,1,1,1,
152,800.653341136359,12489.799874946,250.351987664188,4678,65535,15444.5,10766.5,0,0,0,1,1,1,
153,800.774813590763,12487.9052516136,252.246610996595,4846.5,65535,15601.5,10755,0,0,0,1,1,1,
154,800.896276933623,12486.0113450481,254.140517562102,4996,65535,15801,10805,0,0,0,1,1,1,
155,801.017731161218,12484.1181549168,256.033707693441,4889,65535,15721,10832,0,0,0,1,1,1,
156,801.139176269832,12482.2256808871,257.926181723144,4743.5,65535,15533.5,10790,0,0,0,1,1,1,
157,801.260612255744,12480.3339226267,259.817939983512,4787,65535,15632,10845,0,0,0,1,1,1,
158,801.382039115238,12478.4428798036,261.708982806638,5125,65535,15926,10801,0,0,0,1,1,1,
159,801.503456844593,12476.5525520858,263.599310524403,5142.5,65535,15935,10792.5,0,0,0,1,1,1,
160,801.624865440092,12474.6629391417,265.488923468469,4875.5,65535,15626,10750.5,0,0,0,1,1,1,
161,801.746264898017,12472.7740406399,267.377821970284,4919.5,65535,15667.5,10748,0,0,0,1,1,1,
162,801.867655214648,12470.8858562491,269.26600636108,4948,65535,15777.5,10829.5,0,0,0,1,1,1,
163,801.989036386267,12468.9983856383,271.153476971878,4995.5,65535,15768.5,10773,0,0,0,1,1,1,
164,802.110408409156,12467.1116284767,273.040234133483,4930.5,65535,15576,10645.5,0,0,0,1,1,1,
165,802.231771279596,12465.2255844337,274.926278176486,4679.5,65535,15374.5,10695,0,0,0,1,1,1,
166,802.353124993869,12463.3402531789,276.811609431265,4745,65535,15473.5,10728.5,0,0,0,1,1,1,
167,802.474469548256,12461.4556343822,278.69622822798,4861.5,65535,15588,10726.5,0,0,0,1,1,1,
168,802.595804939039,12459.5717277136,280.580134896583,4877.5,65535,15626,10748.5,0,0,0,1,1,1,
169,802.717131162499,12457.6885328434,282.463329766813,4789.5,65535,15495,10705.5,0,0,0,1,1,1,
170,802.838448214917,12455.806049442,284.345813168189,5548,65535,16220,10672,0,0,0,1,1,1,
171,802.959756092576,12453.9242771802,286.227585430024,5343,65535,16080.5,10737.5,0,0,0,1,1,1,
172,803.081054791756,12452.0432157288,288.108646881416,4955,65535,15676,10721,0,0,0,1,1,1,
173,803.202344308739,12450.162864759,289.988997851247,4988.5,65535,15547,10558.5,0,0,0,1,1,1,
174,803.323624639807,12448.283223942,291.868638668191,4875,65535,15468,10593,0,0,0,1,1,1,
175,803.444895781241,12446.4042929495,293.747569660709,4929.5,65535,15517,10587.5,0,0,0,1,1,1,
176,803.566157729323,12444.5260714532,295.625791157048,4964.5,65535,15634,10669.5,0,0,0,1,1,1,
177,803.687410480334,12442.648559125,297.503303485239,4967.5,65535,15797,10829.5,0,0,0,1,1,1,
178,803.808654030556,12440.7717556371,299.380106973114,4955.5,65535,15721.5,10766,0,0,0,1,1,1,
179,803.929888376269,12438.8956606619,301.256201948281,4919.5,65535,15544.5,10625,0,0,0,1,1,1,
180,804.051113513757,12437.0202738721,303.131588738137,4880,65535,15618.5,10738.5,0,0,0,1,1,1,
181,804.172329439299,12435.1455949403,305.006267669878,4890.5,65535,15592,10701.5,0,0,0,1,1,1,
182,804.293536149178,12433.2716235397,306.880239070475,4807.5,65535,15587,10779.5,0,0,0,1,1,1,
183,804.414733639675,12431.3983593435,308.753503266698,4879.5,65535,15646,10766.5,0,0,0,1,1,1,
184,804.535921907072,12429.5258020251,310.626060585104,4827.5,65535,15511,10683.5,0,0,0,1,1,1,
185,804.65710094765,12427.6539512582,312.49791135204,5050,65535,15763.5,10713.5,0,0,0,1,1,1,
186,804.77827075769,12425.7828067166,314.369055893634,5022.5,65535,15766,10743.5,0,0,0,1,1,1,
187,804.899431333475,12423.9123680744,316.239494535816,5070.5,65535,15835.5,10765,0,0,0,1,1,1,
188,805.020582671285,12422.0426350059,318.109227604295,4868,65535,15702,10834,0,0,0,1,1,1,
189,805.141724767402,12420.1736071856,319.978255424579,4872,65535,15603,10731,0,0,0,1,1,1,
190,805.262857618108,12418.3052842882,321.846578321964,4994,65535,15639,10645,0,0,0,1,1,1,
191,805.383981219684,12416.4376659887,323.714196621529,4930,65535,15569,10639,0,0,0,1,1,1,
192,805.505095568412,12414.5707519621,325.581110648151,4980.5,65535,15641,10660.5,0,0,0,1,1,1,
193,805.626200660572,12412.7045418837,327.447320726491,5047.5,65535,15635.5,10588,0,0,0,1,1,1,
194,805.747296492447,12410.8390354292,329.312827181013,4975.5,65535,15614,10638.5,0,0,0,1,1,1,
195,805.868383060318,12408.9742322742,331.177630335957,5076,65535,15712.5,10636.5,0,0,0,1,1,1,
196,805.989460360467,12407.1101320948,333.041730515366,5091.5,65535,15693.5,10602,0,0,0,1,1,1,
197,806.110528389175,12405.2467345671,334.905128043067,4874,65535,15369,10495,0,0,0,1,1,1,
198,806.231587142723,12403.3840393675,336.767823242679,4986.5,65535,15604.5,10618,0,0,0,1,1,1,
199,806.352636617394,12401.5220461726,338.629816437613,4779,65535,15352,10573,0,0,0,1,1,1,
200,806.473676809468,12399.6607546591,340.491107951078,4940,65535,15448,10508,0,0,0,1,1,1,
201,806.594707715226,12397.8001645041,342.351698106067,4985.5,65535,15536.5,10551,0,0,0,1,1,1,
202,806.715729330952,12395.9402753848,344.211587225367,4943,65535,15468.5,10525.5,0,0,0,1,1,1,
203,806.836741652926,12394.0810869786,346.070775631559,4889.5,65535,15368,10478.5,0,0,0,1,1,1,
204,806.957744677429,12392.2225989632,347.929263647009,4923.5,65535,15480.5,10557,0,0,0,1,1,1,
205,807.078738400743,12390.3648110163,349.787051593894,4932,65535,15484,10552,0,0,0,1,1,1,
206,807.199722819149,12388.507722816,351.644139794162,4962,65535,15513,10551,0,0,0,1,1,1,
207,807.32069792893,12386.6513340406,353.500528569564,4874.5,65535,15377.5,10503,0,0,0,1,1,1,
208,807.441663726366,12384.7956443686,355.356218241648,4907.5,65535,15326,10418.5,0,0,0,1,1,1,
209,807.56262020774,12382.9406534785,357.211209131747,4974,65535,15475.5,10501.5,0,0,0,1,1,1,
210,807.683567369331,12381.0863610492,359.065501560986,4749.5,65535,15222.5,10473,0,0,0,1,1,1,
211,807.804505207423,12379.2327667599,360.919095850299,4802.5,65535,15248,10445.5,0,0,0,1,1,1,
212,807.925433718296,12377.3798702898,362.771992320395,4870.5,65535,15306.5,10436,0,0,0,1,1,1,
213,808.046352898232,12375.5276713184,364.624191291785,4734.5,65535,15211.5,10477,0,0,0,1,1,1,
214,808.167262743513,12373.6761695254,366.475693084774,4871.5,65535,15251.5,10380,0,0,0,1,1,1,
215,808.28816325042,12371.8253645907,368.326498019464,4737.5,65535,15191.5,10454,0,0,0,1,1,1,
216,808.409054415234,12369.9752561945,370.176606415744,4818.5,65535,15234.5,10416,0,0,0,1,1,1,
217,808.529936234237,12368.1258440169,372.026018593304,4829.5,65535,15205,10375.5,0,0,0,1,1,1,
218,808.650808703711,12366.2771277386,373.874734871624,4740,65535,15094.5,10354.5,0,0,0,1,1,1,
219,808.771671819936,12364.4291070402,375.722755569981,4853.5,65535,15161.5,10308,0,0,0,1,1,1,
220,808.892525579195,12362.5817816028,377.570081007447,4669.5,65535,14942.5,10273,0,0,0,1,1,1,
221,809.013369977769,12360.7351511073,379.416711502885,4754,65535,15021.5,10267.5,0,0,0,1,1,1,
222,809.13420501194,12358.8892152352,381.262647374964,4689.5,65535,14916.5,10227,0,0,0,1,1,1,
223,809.255030677988,12357.0439736681,383.107888942135,4673.5,65535,14852,10178.5,0,0,0,1,1,1,
224,809.375846972196,12355.1994260875,384.952436522655,4729,65535,14825,10096,0,0,0,1,1,1,
225,809.496653890845,12353.3555721756,386.79629043457,4561.5,65535,14727,10165.5,0,0,0,1,1,1,
226,809.617451430216,12351.5124116145,388.639450995721,4617.5,65535,14799.5,10182,0,0,0,1,1,1,
227,809.738239586591,12349.6699440864,390.481918523754,4584.5,65535,14719.5,10135,0,0,0,1,1,1,
228,809.859018356252,12347.8281692741,392.323693336104,4543.5,65535,14782.5,10239,0,0,0,1,1,1,
229,809.97978773548,12345.9870868602,394.164775750001,4714,65535,14931,10217,0,0,0,1,1,1,
230,810.100547720556,12344.1466965277,396.005166082479,4778,65535,15018.5,10240.5,0,0,0,1,1,1,
231,810.221298307762,12342.3069979598,397.844864650357,4694.5,65535,14942,10247.5,0,0,0,1,1,1,
232,810.342039493379,12340.4679908399,399.683871770265,4908,65535,15066,10158,0,0,0,1,1,1,
233,810.46277127369,12338.6296748516,401.522187758617,4696.5,65535,14938.5,10242,0,0,0,1,1,1,
234,810.583493644974,12336.7920496786,403.359812931632,4620,65535,14828,10208,0,0,0,1,1,1,
235,810.704206603515,12334.9551150049,405.196747605327,4641,65535,14901,10260,0,0,0,1,1,1,
236,810.824910145593,12333.1188705147,407.032992095506,4520.5,65535,14849,10328.5,0,0,0,1,1,1,
237,810.94560426749,12331.2833158924,408.868546717782,4694,65535,14998,10304,0,0,0,1,1,1,
238,811.066288965488,12329.4484508226,410.703411787561,4554,65535,14923,10369,0,0,0,1,1,1,
239,811.186964235867,12327.6142749902,412.537587620049,4616.5,65535,14839.5,10223,0,0,0,1,1,1,
240,811.30763007491,12325.78078808,414.371074530249,4563.5,65535,14901,10337.5,0,0,0,1,1,1,
241,811.428286478897,12323.9479897772,416.203872832957,4764.5,65535,15152,10387.5,0,0,0,1,1,1,
242,811.548933444111,12322.1158797674,418.035982842777,4768.5,65535,15060.5,10292,0,0,0,1,1,1,
243,811.669570966833,12320.2844577361,419.867404874105,4771.5,65535,15074,10302.5,0,0,0,1,1,1,
244,811.790199043344,12318.4537233691,421.698139241136,4425.5,65535,14801,10375.5,0,0,0,1,1,1,
245,811.910817669926,12316.6236763523,423.528186257867,4534.5,65535,14810.5,10276,0,0,0,1,1,1,
