File Version,BWRam4.15_8
31,785.889047134974,12724.4425106265,15.7093519837217,1813,65535,1938.5,125.5,0,0,0,0,1,1,
32,786.011594640082,12722.4586357139,17.6932268962537,1920,65535,2051.5,131.5,0,0,0,0,1,1,
33,786.134133483583,12720.4755194729,19.6763431372528,1796,65535,1938.5,142.5,0,0,0,0,1,1,
34,786.25666366176,12718.4931615434,21.6587010668318,1790,65535,1936,146,0,0,0,0,1,1,
35,786.379185170893,12716.5115615653,23.6403010448576,1926.5,65535,2044,117.5,0,0,0,0,1,1,
36,786.501698007265,12714.5307191792,25.6211434309644,2114,65535,2266.5,152.5,0,0,0,0,1,1,
37,786.624202167156,12712.5506340257,27.60122858455,1892.5,65535,2036,143.5,0,0,0,0,1,1,
38,786.746697646848,12710.5713057454,29.5805568647775,2560,65535,2862.5,302.5,0,0,0,0,1,1,
39,786.869184442623,12708.5927339796,31.5591286305698,2413.5,65535,3210.5,797,0,0,0,0,1,1,
40,786.991662550762,12706.6149183696,33.5369442406154,2223,65535,3260,1037,0,0,0,0,1,1,
41,787.114131967547,12704.6378585568,35.5140040533643,2070,65535,3680.5,1610.5,0,0,0,0,1,1,
42,787.236592689259,12702.6615541832,37.4903084270354,2064,65535,4560.5,2496.5,0,0,0,0,1,1,
43,787.359044712179,12700.6860048906,39.4658577196114,2268.5,65535,5914,3645.5,0,0,0,0,1,1,
44,787.48148803259,12698.7112103214,41.4406522888366,2103,65535,6669,4566,0,0,0,0,1,1,
45,787.603922646772,12696.737170118,43.4146924922206,2248,65535,7517,5269,0,0,0,0,1,1,
46,787.726348551008,12694.7638839232,45.3879786870384,2597,65535,8403.5,5806.5,0,0,0,0,1,1,
47,787.848765741577,12692.7913513799,47.3605112303303,2663,65535,9183.5,6520.5,0,0,0,0,1,1,
48,787.971174214764,12690.8195721313,49.3322904789075,2723.5,65535,9829.5,7106,0,0,0,0,1,1,
49,788.093573966847,12688.8485458209,51.3033167893354,2893.5,65535,10745.5,7852,0,0,0,0,1,1,
50,788.21596499411,12686.8782720922,53.2735905179561,3004,65535,11361,8357,0,0,0,0,1,1,
51,788.338347292834,12684.9087505893,55.2431120208676,3170,65535,12092.5,8922.5,0,0,0,0,1,1,
52,788.460720859299,12682.9399809563,57.2118816539387,3402,65535,12649.5,9247.5,0,0,0,0,1,1,
53,788.583085689788,12680.9719628374,59.179899772811,3576.5,65535,13078.5,9502,0,0,0,0,1,1,
54,788.705441780582,12679.0046958773,61.1471667328824,3840.5,65535,13614.5,9774,0,0,0,0,1,1,
55,788.827789127963,12677.0381797209,63.1136828893214,3777.5,65535,13871.5,10094,0,0,0,0,1,1,
56,788.950127728212,12675.0724140131,65.0794485970673,3512,65535,13835.5,10323.5,0,0,0,0,1,1,
57,789.072457577611,12673.1073983994,67.0444642108196,3555.5,65535,14189.5,10634,0,0,0,0,1,1,
58,789.19477867244,12671.1431325252,69.0087300850446,3538.5,65535,14382,10843.5,0,0,0,0,1,1,
59,789.317091008982,12669.1796160362,70.9722465739851,3626.5,65535,14472,10845.5,0,0,0,0,1,1,
60,789.439394583518,12667.2168485786,72.9350140316456,4007.5,65535,14879.5,10872,0,0,0,0,1,1,
61,789.56168939233,12665.2548297984,74.8970328117921,4094,65535,14921.5,10827.5,0,0,0,0,1,1,
62,789.683975431699,12663.2935593422,76.8583032679744,3886.5,65535,14705.5,10819,0,0,0,0,1,1,
63,789.806252697906,12661.3330368567,78.8188257534912,3630,65535,14457.5,10827.5,0,0,0,0,1,1,
64,789.928521187234,12659.3732619888,80.7786006214246,4018.5,65535,14976,10957.5,0,0,0,0,1,1,
65,790.050780895963,12657.4142343856,82.7376282246223,3915,65535,14713,10798,0,0,0,0,1,1,
66,790.173031820375,12655.4559536945,84.6959089156935,3689,65535,14416.5,10727.5,0,0,0,0,1,1,
67,790.295273956751,12653.4984195632,86.6534430470238,3834.5,65535,14497.5,10663,0,0,0,0,1,1,
68,790.417507301374,12651.5416316394,88.6102309707621,3889,65535,14569.5,10680.5,0,0,0,0,1,1,
69,790.539731850524,12649.5855895714,90.566273038834,3891,65535,14521.5,10630.5,0,0,0,0,1,1,
70,790.661947600483,12647.6302930073,92.5215696029263,3878.5,65535,14453.5,10575,0,0,0,0,1,1,
71,790.784154547533,12645.6757415957,94.4761210145007,5218,65535,15642.5,10424.5,0,0,0,0,1,1,
72,790.906352687954,12643.7219349854,96.4299276247893,3887,65535,14173.5,10286.5,0,0,0,0,1,1,
73,791.02854201803,12641.7688728254,98.3829897847845,4102,65535,14292,10190,0,0,0,0,1,1,
74,791.15072253404,12639.8165547649,100.335307845264,4208,65535,14219.5,10011.5,0,0,0,0,1,1,
75,791.272894232267,12637.8649804534,102.286882156764,3766.5,65535,13839,10072.5,0,0,0,0,1,1,
76,791.395057108992,12635.9141495406,104.237713069599,3738,65535,13765.5,10027.5,0,0,0,0,1,1,
77,791.517211160496,12633.9640616764,106.187800933843,3760.5,65535,13804.5,10044,0,0,0,0,1,1,
78,791.639356383061,12632.0147165108,108.137146099358,3712,65535,13501.5,9789.5,0,0,0,0,1,1,
79,791.761492772969,12630.0661136944,110.085748915759,3850,65535,13648.5,9798.5,0,0,0,0,1,1,
80,791.8836203265,12628.1182528778,112.033609732445,3845.5,65535,13605,9759.5,0,0,0,0,1,1,
81,792.005739039938,12626.1711337116,113.980728898583,3900,65535,13618,9718,0,0,0,0,1,1,
82,792.127848909562,12624.2247558471,115.927106763107,3713,65535,13310,9597,0,0,0,0,1,1,
83,792.249949931655,12622.2791189355,117.87274367473,3957.5,65535,13584,9626.5,0,0,0,0,1,1,
84,792.372042102498,12620.3342226283,119.817639981929,3820.5,65535,13347.5,9527,0,0,0,0,1,1,
85,792.494125418372,12618.3900665772,121.761796032959,4008,65535,13467,9459,0,0,0,0,1,1,
86,792.616199875559,12616.4466504344,123.705212175848,3605.5,65535,13003.5,9398,0,0,0,0,1,1,
87,792.73826547034,12614.5039738518,125.647888758393,3613,65535,12992,9379,0,0,0,0,1,1,
88,792.860322198998,12612.562036482,127.589826128164,3678,65535,12963,9285,0,0,0,0,1,1,
89,792.982370057813,12610.6208379777,129.531024632504,3764.5,65535,13039.5,9275,0,0,0,0,1,1,
90,793.104409043067,12608.6803779917,131.471484618531,4108,65535,13271.5,9163.5,0,0,0,0,1,1,
91,793.226439151042,12606.7406561771,133.411206433135,4280.5,65535,13280,8999.5,0,0,0,0,1,1,
92,793.348460378018,12604.8016721872,135.35019042298,4160.5,65535,13280.5,9120,0,0,0,0,1,1,
93,793.470472720278,12602.8634256757,137.288436934499,4045,65535,13205.5,9160.5,0,0,0,0,1,1,
94,793.592476174103,12600.9259162963,139.225946313907,4341.5,65535,13409,9067.5,0,0,0,0,1,1,
95,793.714470735774,12598.989143703,141.162718907186,4031.5,65535,13103,9071.5,0,0,0,0,1,1,
96,793.836456401573,12597.0531075501,143.098755060095,3989.5,65535,13062,9072.5,0,0,0,0,1,1,
97,793.958433167782,12595.117807492,145.034055118169,3492.5,65535,12535.5,9043,0,0,0,0,1,1,
98,794.080401030681,12593.1832431835,146.968619426712,3737,65535,12740,9003,0,0,0,0,1,1,
99,794.202359986553,12591.2494142794,148.902448330808,3862,65535,12886.5,9024.5,0,0,0,0,1,1,
100,794.324310031679,12589.3163204349,150.835542175313,3991.5,65535,12967.5,8976,0,0,0,0,1,1,
101,794.44625116234,12587.3839613053,152.767901304856,3819.5,65535,12821.5,9002,0,0,0,0,1,1,
102,794.568183374818,12585.4523365464,154.699526063849,3942,65535,12933.5,8991.5,0,0,0,0,1,1,
103,794.690106665395,12583.5214458137,156.63041679647,3825.5,65535,12726,8900.5,0,0,0,0,1,1,
104,794.812021030352,12581.5912887635,158.560573846682,3778,65535,12690,8912,0,0,0,0,1,1,
105,794.93392646597,12579.661865052,160.489997558212,4061,65535,12923.5,8862.5,0,0,0,0,1,1,
106,795.05582296853,12577.7331743356,162.418688274569,3903,65535,12718,8815,0,0,0,0,1,1,
107,795.177710534315,12575.8052162712,164.346646339047,4013,65535,12852,8839,0,0,0,0,1,1,
108,795.299589159607,12573.8779905155,166.273872094696,3692.5,65535,12498,8805.5,0,0,0,0,1,1,
109,795.421458840685,12571.9514967258,168.200365884364,3838.5,65535,12679.5,8841,0,0,0,0,1,1,
110,795.543319573832,12570.0257345595,170.126128050659,3406.5,65535,12286,8879.5,0,0,0,0,1,1,
111,795.66517135533,12568.1007036742,172.051158935974,3463,65535,12357,8894,0,0,0,0,1,1,
112,795.78701418146,12566.1764037277,173.975458882476,3498.5,65535,12336.5,8838,0,0,0,0,1,1,
113,795.908848048503,12564.2528343781,175.899028232114,3492.5,65535,12418,8925.5,0,0,0,0,1,1,
114,796.030672952741,12562.3299952836,177.821867326607,3344.5,65535,12259.5,8915,0,0,0,0,1,1,
115,796.152488890455,12560.4078861027,179.743976507454,3142.5,65535,12062.5,8920,0,0,0,0,1,1,
116,796.274295857927,12558.4865064943,181.665356115935,3655,65535,12533,8878,0,0,0,0,1,1,
117,796.396093851438,12556.5658561171,183.5860064931,3532.5,65535,12369.5,8837,0,0,0,0,1,1,
118,796.517882867271,12554.6459346304,185.505927979792,3759.5,65535,12633,8873.5,0,0,0,0,1,1,
119,796.639662901705,12552.7267416936,187.425120916616,3690,65535,12580.5,8890.5,0,0,0,0,1,1,
120,796.761433951024,12550.8082769662,189.343585643961,3572,65535,12439,8867,0,0,0,0,1,1,
121,796.883196011508,12548.8905401082,191.261322501998,3911.5,65535,12667.5,8756,0,0,0,0,1,1,
122,797.004949079438,12546.9735307795,193.178331830672,3907.5,65535,12602.5,8695,0,0,0,0,1,1,
123,797.126693151097,12545.0572486405,195.094613969706,3653.5,65535,12375,8721.5,0,0,0,0,1,1,
124,797.248428222766,12543.1416933516,197.01016925861,3635.5,65535,12325,8689.5,0,0,0,0,1,1,
125,797.370154290726,12541.2268645735,198.924998036668,3739,65535,12398,8659,0,0,0,0,1,1,
126,797.491871351259,12539.3127619673,200.839100642937,3880,65535,12608,8728,0,0,0,0,1,1,
127,797.613579400646,12537.3993851939,202.752477416265,3937,65535,12716,8779,0,0,0,0,1,1,
128,797.735278435169,12535.4867339149,204.665128695269,3713.5,65535,12530,8816.5,0,0,0,0,1,1,
129,797.85696845111,12533.5748077918,206.577054818363,3593,65535,12379.5,8786.5,0,0,0,0,1,1,
130,797.978649444749,12531.6636064865,208.488256123717,3748,65535,12429.5,8681.5,0,0,0,0,1,1,
131,798.100321412369,12529.7531296609,210.398732949297,3532.5,65535,12211.5,8679,0,0,0,0,1,1,
132,798.22198435025,12527.8433769774,212.308485632848,3364,65535,12169.5,8805.5,0,0,0,0,1,1,
133,798.343638254675,12525.9343480983,214.217514511893,3608.5,65535,12465,8856.5,0,0,0,0,1,1,
134,798.465283121924,12524.0260426865,216.125819923733,3760,65535,12537.5,8777.5,0,0,0,0,1,1,
135,798.58691894828,12522.1184604047,218.033402205458,3626,65535,12453,8827,0,0,0,0,1,1,
136,798.708545730023,12520.2116009163,219.940261693931,3736,65535,12594.5,8858.5,0,0,0,0,1,1,
137,798.830163463436,12518.3054638844,221.8463987258,3638,65535,12487,8849,0,0,0,0,1,1,
138,798.951772144799,12516.4000489727,223.751813637493,3778,65535,12595.5,8817.5,0,0,0,0,1,1,
139,799.073371770395,12514.495355845,225.656506765223,3802.5,65535,12647.5,8845,0,0,0,0,1,1,
140,799.194962336505,12512.5913841652,227.560478444981,3573.5,65535,12358,8784.5,0,0,0,0,1,1,
141,799.31654383941,12510.6881335977,229.463729012537,3428.5,65535,12226.5,8798,0,0,0,0,1,1,
142,799.438116275391,12508.7856038067,231.366258803453,3458,65535,12244.5,8786.5,0,0,0,0,1,1,
143,799.559679640731,12506.8837944571,233.268068153067,3600,65535,12430.5,8830.5,0,0,0,0,1,1,
144,799.681233931711,12504.9827052137,235.169157396496,3548,65535,12310,8762,0,0,0,0,1,1,
145,799.802779144612,12503.0823357416,237.069526868645,3422,65535,12110,8688,0,0,0,0,1,1,
146,799.924315275715,12501.182685706,238.9691769042,3617.5,65535,12281.5,8664,0,0,0,0,1,1,
147,800.045842321303,12499.2837547726,240.868107837636,3895.5,65535,12478.5,8583,0,0,0,0,1,1,
148,800.167360277657,12497.385542607,242.766320003197,3770,65535,12408.5,8638.5,0,0,0,0,1,1,
149,800.288869141058,12495.4880488753,244.66381373492,3446.5,65535,12113.5,8667,0,0,0,0,1,1,
150,800.410368907787,12493.5912732436,246.560589366629,3350,65535,11995,8645,0,0,0,0,1,1,
151,800.531859574127,12491.6952153783,248.456647231922,3354,65535,12036,8682,0,0,0,0,1,1,
152,800.653341136359,12489.799874946,250.351987664188,3203.5,65535,11812.5,8609,0,0,0,0,1,1,
153,800.774813590763,12487.9052516136,252.246610996595,3406.5,65535,11997,8590.5,0,0,0,0,1,1,
154,800.896276933623,12486.0113450481,254.140517562102,3621,65535,12268,8647,0,0,0,0,1,1,
155,801.017731161218,12484.1181549168,256.033707693441,3353.5,65535,12050.5,8697,0,0,0,0,1,1,
156,801.139176269832,12482.2256808871,257.926181723144,3152,65535,11825,8673,0,0,0,0,1,1,
157,801.260612255744,12480.3339226267,259.817939983512,3307,65535,11980,8673,0,0,0,0,1,1,
158,801.382039115238,12478.4428798036,261.708982806638,3820.5,65535,12434,8613.5,0,0,0,0,1,1,
159,801.503456844593,12476.5525520858,263.599310524403,3823,65535,12370,8547,0,0,0,0,1,1,
160,801.624865440092,12474.6629391417,265.488923468469,3385,65535,11941.5,8556.5,0,0,0,0,1,1,
161,801.746264898017,12472.7740406399,267.377821970284,3425,65535,12003,8578,0,0,0,0,1,1,
162,801.867655214648,12470.8858562491,269.26600636108,3496,65535,12081.5,8585.5,0,0,0,0,1,1,
163,801.989036386267,12468.9983856383,271.153476971878,3563.5,65535,12226.5,8663,0,0,0,0,1,1,
164,802.110408409156,12467.1116284767,273.040234133483,3379,65535,11993.5,8614.5,0,0,0,0,1,1,
165,802.231771279596,12465.2255844337,274.926278176486,3058.5,65535,11564,8505.5,0,0,0,0,1,1,
166,802.353124993869,12463.3402531789,276.811609431265,3183,65535,11741.5,8558.5,0,0,0,0,1,1,
167,802.474469548256,12461.4556343822,278.69622822798,3449.5,65535,11984.5,8535,0,0,0,0,1,1,
168,802.595804939039,12459.5717277136,280.580134896583,3564.5,65535,12085,8520.5,0,0,0,0,1,1,
169,802.717131162499,12457.6885328434,282.463329766813,3528.5,65535,12012.5,8484,0,0,0,0,1,1,
170,802.838448214917,12455.806049442,284.345813168189,4681.5,65535,13256,8574.5,0,0,0,0,1,1,
171,802.959756092576,12453.9242771802,286.227585430024,4173,65535,12732,8559,0,0,0,0,1,1,
172,803.081054791756,12452.0432157288,288.108646881416,3506.5,65535,12072,8565.5,0,0,0,0,1,1,
173,803.202344308739,12450.162864759,289.988997851247,3507.5,65535,12044.5,8537,0,0,0,0,1,1,
174,803.323624639807,12448.283223942,291.868638668191,3425,65535,11905.5,8480.5,0,0,0,0,1,1,
175,803.444895781241,12446.4042929495,293.747569660709,3559,65535,11995.5,8436.5,0,0,0,0,1,1,
176,803.566157729323,12444.5260714532,295.625791157048,3522,65535,12031.5,8509.5,0,0,0,0,1,1,
177,803.687410480334,12442.648559125,297.503303485239,3578,65535,12024,8446,0,0,0,0,1,1,
178,803.808654030556,12440.7717556371,299.380106973114,3535,65535,12080.5,8545.5,0,0,0,0,1,1,
179,803.929888376269,12438.8956606619,301.256201948281,3384,65535,11900,8516,0,0,0,0,1,1,
180,804.051113513757,12437.0202738721,303.131588738137,3351.5,65535,11937.5,8586,0,0,0,0,1,1,
181,804.172329439299,12435.1455949403,305.006267669878,3335.5,65535,11892,8556.5,0,0,0,0,1,1,
182,804.293536149178,12433.2716235397,306.880239070475,3354.5,65535,11945,8590.5,0,0,0,0,1,1,
183,804.414733639675,12431.3983593435,308.753503266698,3812,65535,12425,8613,0,0,0,0,1,1,
184,804.535921907072,12429.5258020251,310.626060585104,3635.5,65535,12188.5,8553,0,0,0,0,1,1,
185,804.65710094765,12427.6539512582,312.49791135204,3884,65535,12385,8501,0,0,0,0,1,1,
186,804.77827075769,12425.7828067166,314.369055893634,3786.5,65535,12367.5,8581,0,0,0,0,1,1,
187,804.899431333475,12423.9123680744,316.239494535816,3762.5,65535,12370,8607.5,0,0,0,0,1,1,
188,805.020582671285,12422.0426350059,318.109227604295,3404,65535,11986.5,8582.5,0,0,0,0,1,1,
189,805.141724767402,12420.1736071856,319.978255424579,3365.5,65535,11907.5,8542,0,0,0,0,1,1,
190,805.262857618108,12418.3052842882,321.846578321964,3639,65535,12145.5,8506.5,0,0,0,0,1,1,
191,805.383981219684,12416.4376659887,323.714196621529,3639,65535,12080,8441,0,0,0,0,1,1,
192,805.505095568412,12414.5707519621,325.581110648151,3709.5,65535,12233.5,8524,0,0,0,0,1,1,
193,805.626200660572,12412.7045418837,327.447320726491,3789.5,65535,12247,8457.5,0,0,0,0,1,1,
194,805.747296492447,12410.8390354292,329.312827181013,3551.5,65535,12117,8565.5,0,0,0,0,1,1,
195,805.868383060318,12408.9742322742,331.177630335957,3830.5,65535,12363,8532.5,0,0,0,0,1,1,
196,805.989460360467,12407.1101320948,333.041730515366,3822.5,65535,12345,8522.5,0,0,0,0,1,1,
197,806.110528389175,12405.2467345671,334.905128043067,3444,65535,11851.5,8407.5,0,0,0,0,1,1,
198,806.231587142723,12403.3840393675,336.767823242679,3736.5,65535,12202,8465.5,0,0,0,0,1,1,
199,806.352636617394,12401.5220461726,338.629816437613,3362.5,65535,11868,8505.5,0,0,0,0,1,1,
200,806.473676809468,12399.6607546591,340.491107951078,3686.5,65535,12063,8376.5,0,0,0,0,1,1,
201,806.594707715226,12397.8001645041,342.351698106067,3713,65535,12161.5,8448.5,0,0,0,0,1,1,
202,806.715729330952,12395.9402753848,344.211587225367,3666.5,65535,12031,8364.5,0,0,0,0,1,1,
203,806.836741652926,12394.0810869786,346.070775631559,3499.5,65535,11977,8477.5,0,0,0,0,1,1,
204,806.957744677429,12392.2225989632,347.929263647009,3722,65535,12134.5,8412.5,0,0,0,0,1,1,
205,807.078738400743,12390.3648110163,349.787051593894,3696,65535,12166,8470,0,0,0,0,1,1,
206,807.199722819149,12388.507722816,351.644139794162,3798,65535,12203.5,8405.5,0,0,0,0,1,1,
207,807.32069792893,12386.6513340406,353.500528569564,3557.5,65535,11952.5,8395,0,0,0,0,1,1,
208,807.441663726366,12384.7956443686,355.356218241648,3609,65535,11997.5,8388.5,0,0,0,0,1,1,
209,807.56262020774,12382.9406534785,357.211209131747,3707,65535,12078,8371,0,0,0,0,1,1,
210,807.683567369331,12381.0863610492,359.065501560986,3267,65535,11652.5,8385.5,0,0,0,0,1,1,
211,807.804505207423,12379.2327667599,360.919095850299,3368,65535,11702,8334,0,0,0,0,1,1,
212,807.925433718296,12377.3798702898,362.771992320395,3506,65535,11846.5,8340.5,0,0,0,0,1,1,
213,808.046352898232,12375.5276713184,364.624191291785,3268.5,65535,11740.5,8472,0,0,0,0,1,1,
214,808.167262743513,12373.6761695254,366.475693084774,3528,65535,12033.5,8505.5,0,0,0,0,1,1,
215,808.28816325042,12371.8253645907,368.326498019464,3377.5,65535,11803,8425.5,0,0,0,0,1,1,
216,808.409054415234,12369.9752561945,370.176606415744,3576.5,65535,11902,8325.5,0,0,0,0,1,1,
217,808.529936234237,12368.1258440169,372.026018593304,3527.5,65535,11864,8336.5,0,0,0,0,1,1,
218,808.650808703711,12366.2771277386,373.874734871624,3280,65535,11525,8245,0,0,0,0,1,1,
219,808.771671819936,12364.4291070402,375.722755569981,3420.5,65535,11766.5,8346,0,0,0,0,1,1,
220,808.892525579195,12362.5817816028,377.570081007447,3142.5,65535,11422,8279.5,0,0,0,0,1,1,
221,809.013369977769,12360.7351511073,379.416711502885,3439,65535,11672.5,8233.5,0,0,0,0,1,1,
222,809.13420501194,12358.8892152352,381.262647374964,3320.5,65535,11506.5,8186,0,0,0,0,1,1,
223,809.255030677988,12357.0439736681,383.107888942135,3322.5,65535,11477,8154.5,0,0,0,0,1,1,
224,809.375846972196,12355.1994260875,384.952436522655,3267,65535,11434.5,8167.5,0,0,0,0,1,1,
225,809.496653890845,12353.3555721756,386.79629043457,3083.5,65535,11265.5,8182,0,0,0,0,1,1,
226,809.617451430216,12351.5124116145,388.639450995721,3205,65535,11354.5,8149.5,0,0,0,0,1,1,
227,809.738239586591,12349.6699440864,390.481918523754,3167.5,65535,11270,8102.5,0,0,0,0,1,1,
228,809.859018356252,12347.8281692741,392.323693336104,3065.5,65535,11188.5,8123,0,0,0,0,1,1,
229,809.97978773548,12345.9870868602,394.164775750001,3283.5,65535,11428,8144.5,0,0,0,0,1,1,
230,810.100547720556,12344.1466965277,396.005166082479,3378,65535,11500,8122,0,0,0,0,1,1,
231,810.221298307762,12342.3069979598,397.844864650357,3264,65535,11462.5,8198.5,0,0,0,0,1,1,
232,810.342039493379,12340.4679908399,399.683871770265,3484,65535,11658,8174,0,0,0,0,1,1,
233,810.46277127369,12338.6296748516,401.522187758617,3155,65535,11372,8217,0,0,0,0,1,1,
234,810.583493644974,12336.7920496786,403.359812931632,3067,65535,11202,8135,0,0,0,0,1,1,
235,810.704206603515,12334.9551150049,405.196747605327,3158.5,65535,11306.5,8148,0,0,0,0,1,1,
236,810.824910145593,12333.1188705147,407.032992095506,2969,65535,11132.5,8163.5,0,0,0,0,1,1,
237,810.94560426749,12331.2833158924,408.868546717782,3195.5,65535,11421,8225.5,0,0,0,0,1,1,
238,811.066288965488,12329.4484508226,410.703411787561,2977.5,65535,11275.5,8298,0,0,0,0,1,1,
239,811.186964235867,12327.6142749902,412.537587620049,3022,65535,11281,8259,0,0,0,0,1,1,
240,811.30763007491,12325.78078808,414.371074530249,3111,65535,11371.5,8260.5,0,0,0,0,1,1,
241,811.428286478897,12323.9479897772,416.203872832957,3421.5,65535,11557,8135.5,0,0,0,0,1,1,
242,811.548933444111,12322.1158797674,418.035982842777,3286,65535,11484,8198,0,0,0,0,1,1,
243,811.669570966833,12320.2844577361,419.867404874105,3284.5,65535,11488.5,8204,0,0,0,0,1,1,
244,811.790199043344,12318.4537233691,421.698139241136,2742.5,65535,10968,8225.5,0,0,0,0,1,1,
